state,county,NAME,median_age,pop_white,pop_black,pop_hispanic
22,103,"St. Tammany Parish, Louisiana",40.1,83.0,11.8,5.5
22,111,"Union Parish, Louisiana",41.7,71.3,24.9,4.7
22,021,"Caldwell Parish, Louisiana",40.1,82.1,16.7,3.2
22,017,"Caddo Parish, Louisiana",37.4,46.4,48.9,2.8
22,035,"East Carroll Parish, Louisiana",33.0,29.1,69.9,0.4
22,005,"Ascension Parish, Louisiana",35.4,72.9,21.8,5.4
22,055,"Lafayette Parish, Louisiana",34.9,69.7,25.9,4.6
22,045,"Iberia Parish, Louisiana",36.5,61.1,31.7,4.2
22,087,"St. Bernard Parish, Louisiana",33.7,69.7,22.9,10.0
22,091,"St. Helena Parish, Louisiana",38.9,44.0,54.0,0.3
22,121,"West Baton Rouge Parish, Louisiana",36.2,58.0,39.9,3.0
22,031,"De Soto Parish, Louisiana",39.7,60.1,35.7,2.9
22,081,"Red River Parish, Louisiana",38.7,57.3,39.0,2.2
22,063,"Livingston Parish, Louisiana",36.3,91.0,6.0,3.6
22,069,"Natchitoches Parish, Louisiana",33.7,53.6,40.5,2.2
22,071,"Orleans Parish, Louisiana",36.3,34.0,59.7,5.5
22,025,"Catahoula Parish, Louisiana",38.1,66.3,32.4,1.6
22,019,"Calcasieu Parish, Louisiana",36.0,70.2,24.9,3.4
22,041,"Franklin Parish, Louisiana",38.5,65.6,33.0,0.5
22,007,"Assumption Parish, Louisiana",40.5,68.0,30.0,2.9
22,049,"Jackson Parish, Louisiana",40.3,68.4,30.0,1.6
22,083,"Richland Parish, Louisiana",38.5,61.8,35.6,2.1
22,099,"St. Martin Parish, Louisiana",37.1,66.1,29.3,2.9
22,127,"Winn Parish, Louisiana",40.8,66.4,31.6,2.0
22,033,"East Baton Rouge Parish, Louisiana",33.7,47.3,45.9,4.0
22,003,"Allen Parish, Louisiana",38.3,73.7,19.0,5.9
22,065,"Madison Parish, Louisiana",35.1,35.5,63.6,2.1
23,017,"Oxford County, Maine",46.6,96.3,0.4,1.3
23,027,"Waldo County, Maine",46.2,96.5,0.6,1.3
23,019,"Penobscot County, Maine",42.1,94.8,0.9,1.3
23,001,"Androscoggin County, Maine",40.7,91.5,2.1,1.8
23,003,"Aroostook County, Maine",47.6,95.0,1.0,1.2
23,005,"Cumberland County, Maine",42.1,91.9,2.9,2.0
23,013,"Knox County, Maine",48.4,96.4,0.6,1.5
23,031,"York County, Maine",44.9,95.7,0.9,1.7
23,007,"Franklin County, Maine",46.0,96.6,0.3,1.3
23,025,"Somerset County, Maine",46.3,96.7,0.6,1.0
24,047,"Worcester County, Maryland",50.1,83.0,13.1,3.4
24,510,"Baltimore city, Maryland",35.1,30.4,62.5,5.1
24,041,"Talbot County, Maryland",50.2,82.8,11.0,6.5
24,025,"Harford County, Maryland",40.8,79.0,13.6,4.4
24,027,"Howard County, Maryland",38.7,58.0,18.7,6.7
24,003,"Anne Arundel County, Maryland",38.4,73.3,16.5,7.5
24,005,"Baltimore County, Maryland",39.3,61.4,28.4,5.3
24,009,"Calvert County, Maryland",40.8,81.2,11.8,3.8
24,023,"Garrett County, Maryland",45.6,96.8,0.8,1.1
24,031,"Montgomery County, Maryland",39.0,53.8,18.2,19.3
24,013,"Carroll County, Maryland",42.4,91.8,3.4,3.4
24,035,"Queen Anne's County, Maryland",44.3,89.4,6.8,3.8
24,037,"St. Mary's County, Maryland",36.5,78.6,14.4,5.0
24,017,"Charles County, Maryland",38.3,45.5,44.4,5.6
24,019,"Dorchester County, Maryland",44.5,65.6,27.4,5.3
24,043,"Washington County, Maryland",40.5,82.7,10.5,4.8
24,045,"Wicomico County, Maryland",35.8,67.1,25.9,5.1
24,015,"Cecil County, Maryland",40.4,88.2,6.7,4.3
24,011,"Caroline County, Maryland",40.2,80.4,14.0,7.0
25,025,"Suffolk County, Massachusetts",32.7,55.2,22.4,22.7
25,001,"Barnstable County, Massachusetts",52.9,91.9,3.0,2.9
25,007,"Dukes County, Massachusetts",46.1,88.5,3.9,3.5
25,017,"Middlesex County, Massachusetts",38.5,77.3,5.3,7.9
25,003,"Berkshire County, Massachusetts",46.7,90.8,2.9,4.6
25,005,"Bristol County, Massachusetts",41.0,84.6,4.1,7.7
25,013,"Hampden County, Massachusetts",38.9,81.2,8.8,24.6
25,023,"Plymouth County, Massachusetts",42.6,83.4,9.4,3.8
25,009,"Essex County, Massachusetts",40.8,80.1,4.0,20.4
25,011,"Franklin County, Massachusetts",46.1,93.1,1.5,3.9
25,021,"Norfolk County, Massachusetts",40.9,78.4,6.8,4.3
25,015,"Hampshire County, Massachusetts",36.3,88.0,2.8,5.5
25,019,"Nantucket County, Massachusetts",40.1,87.6,7.0,4.5
26,115,"Monroe County, Michigan",42.4,94.4,2.4,3.5
26,005,"Allegan County, Michigan",39.6,93.7,1.5,7.3
26,059,"Hillsdale County, Michigan",42.2,96.7,0.8,2.3
26,003,"Alger County, Michigan",49.4,84.9,7.5,1.5
26,127,"Oceana County, Michigan",42.7,94.6,1.1,14.8
26,089,"Leelanau County, Michigan",53.7,92.8,0.4,4.3
26,035,"Clare County, Michigan",47.2,96.3,0.6,1.9
26,083,"Keweenaw County, Michigan",56.7,97.5,1.5,0.6
26,073,"Isabella County, Michigan",27.7,87.8,2.6,3.9
26,139,"Ottawa County, Michigan",35.0,89.4,1.5,9.7
26,157,"Tuscola County, Michigan",44.4,96.3,1.2,3.3
26,007,"Alpena County, Michigan",47.8,96.9,0.5,1.3
26,067,"Ionia County, Michigan",38.7,92.0,4.6,4.7
26,111,"Midland County, Michigan",41.7,93.4,1.4,2.7
26,021,"Berrien County, Michigan",41.9,78.6,14.7,5.4
26,135,"Oscoda County, Michigan",52.1,96.9,0.6,1.5
26,039,"Crawford County, Michigan",50.5,96.1,0.6,1.9
26,037,"Clinton County, Michigan",40.6,93.9,1.7,4.5
26,057,"Gratiot County, Michigan",39.2,91.0,5.6,6.0
26,063,"Huron County, Michigan",49.0,97.2,0.4,2.3
26,091,"Lenawee County, Michigan",41.7,92.8,2.7,7.9
26,105,"Mason County, Michigan",46.1,95.0,1.0,4.5
26,117,"Montcalm County, Michigan",40.7,94.5,2.2,3.5
26,149,"St. Joseph County, Michigan",39.7,91.1,2.2,7.7
26,147,"St. Clair County, Michigan",43.5,93.5,2.1,3.3
26,161,"Washtenaw County, Michigan",33.4,73.7,11.8,4.6
26,011,"Arenac County, Michigan",49.6,96.3,0.6,2.0
26,027,"Cass County, Michigan",45.0,88.7,5.0,3.8
26,071,"Iron County, Michigan",54.1,96.1,0.5,2.0
26,143,"Roscommon County, Michigan",55.8,96.6,0.2,1.8
26,163,"Wayne County, Michigan",37.9,53.2,38.9,5.9
26,023,"Branch County, Michigan",41.3,93.9,2.3,4.6
26,075,"Jackson County, Michigan",41.2,87.4,8.0,3.5
26,097,"Mackinac County, Michigan",52.0,74.5,2.8,1.7
26,009,"Antrim County, Michigan",50.7,96.0,0.4,2.2
26,061,"Houghton County, Michigan",32.7,93.0,0.8,1.6
26,069,"Iosco County, Michigan",52.6,95.8,0.7,2.1
26,085,"Lake County, Michigan",52.7,86.9,8.0,2.6
26,119,"Montmorency County, Michigan",55.7,96.7,0.3,1.3
26,141,"Presque Isle County, Michigan",54.7,96.5,0.6,1.3
26,077,"Kalamazoo County, Michigan",34.2,81.2,10.9,4.8
26,107,"Mecosta County, Michigan",36.5,93.2,2.9,2.2
26,103,"Marquette County, Michigan",39.0,93.3,1.7,1.5
26,123,"Newaygo County, Michigan",42.5,92.8,1.4,5.8
26,133,"Osceola County, Michigan",43.8,96.2,1.1,1.8
26,137,"Otsego County, Michigan",44.7,95.6,0.5,1.7
26,025,"Calhoun County, Michigan",39.8,81.8,10.6,5.1
26,031,"Cheboygan County, Michigan",50.7,93.3,0.9,1.4
26,095,"Luce County, Michigan",44.7,79.6,7.6,3.1
26,081,"Kent County, Michigan",35.1,79.8,9.7,10.4
26,099,"Macomb County, Michigan",40.8,81.5,11.4,2.6
26,145,"Saginaw County, Michigan",40.8,74.9,18.7,8.4
26,155,"Shiawassee County, Michigan",42.4,96.6,0.6,2.9
26,013,"Baraga County, Michigan",45.0,73.4,10.1,1.6
26,017,"Bay County, Michigan",43.3,94.7,1.7,5.3
26,029,"Charlevoix County, Michigan",48.1,95.1,0.5,1.9
26,045,"Eaton County, Michigan",41.0,86.4,6.6,5.3
26,041,"Delta County, Michigan",47.0,93.8,0.3,1.3
26,053,"Gogebic County, Michigan",48.8,90.5,4.5,1.3
26,047,"Emmet County, Michigan",45.3,92.2,0.7,1.6
05,147,"Woodruff County, Arkansas",45.6,69.6,27.7,0.2
05,023,"Cleburne County, Arkansas",49.4,97.0,0.6,2.4
05,025,"Cleveland County, Arkansas",42.7,86.4,11.2,1.9
05,067,"Jackson County, Arkansas",39.9,78.5,12.4,2.8
05,057,"Hempstead County, Arkansas",39.9,59.3,30.5,12.7
05,135,"Sharp County, Arkansas",47.4,95.1,0.7,2.2
05,137,"Stone County, Arkansas",49.8,96.6,0.1,1.9
05,143,"Washington County, Arkansas",31.8,77.6,3.6,16.7
05,005,"Baxter County, Arkansas",52.1,96.6,0.2,2.2
05,003,"Ashley County, Arkansas",41.7,71.8,25.7,5.3
05,031,"Craighead County, Arkansas",34.1,79.4,13.8,5.0
05,055,"Greene County, Arkansas",37.9,95.4,1.6,2.8
05,073,"Lafayette County, Arkansas",46.3,60.7,36.6,2.5
05,105,"Perry County, Arkansas",43.5,92.8,1.9,2.9
05,107,"Phillips County, Arkansas",38.5,36.2,62.6,1.8
05,111,"Poinsett County, Arkansas",39.7,88.6,4.8,2.9
05,133,"Sevier County, Arkansas",34.9,63.2,5.1,33.2
05,149,"Yell County, Arkansas",39.3,78.6,2.5,20.0
05,013,"Calhoun County, Arkansas",45.5,76.2,21.6,4.0
05,019,"Clark County, Arkansas",34.1,71.2,24.0,4.7
05,011,"Bradley County, Arkansas",40.2,65.4,29.0,15.1
05,095,"Monroe County, Arkansas",47.0,56.0,40.0,2.7
05,113,"Polk County, Arkansas",43.7,91.9,0.5,6.5
05,103,"Ouachita County, Arkansas",42.3,56.6,41.1,2.3
05,101,"Newton County, Arkansas",49.1,94.7,0.0,0.9
05,081,"Little River County, Arkansas",42.6,73.5,22.2,0.9
05,015,"Carroll County, Arkansas",44.8,92.6,1.2,15.0
05,091,"Miller County, Arkansas",38.9,70.5,24.8,3.2
06,033,"Lake County, California",45.6,77.1,2.4,20.0
06,043,"Mariposa County, California",51.4,88.8,0.9,10.9
06,115,"Yuba County, California",32.5,74.6,3.2,27.8
06,013,"Contra Costa County, California",39.4,57.2,8.6,25.4
06,035,"Lassen County, California",36.0,82.3,8.8,18.7
06,083,"Santa Barbara County, California",33.7,77.5,1.9,45.1
06,097,"Sonoma County, California",41.7,74.9,1.6,26.5
06,025,"Imperial County, California",32.4,64.3,2.5,83.8
06,051,"Mono County, California",38.3,84.8,0.7,27.3
06,001,"Alameda County, California",37.4,41.5,10.8,22.5
06,067,"Sacramento County, California",36.0,58.0,9.9,23.0
06,055,"Napa County, California",41.1,73.1,2.0,33.9
06,053,"Monterey County, California",34.1,59.3,2.6,58.3
06,091,"Sierra County, California",55.5,98.6,0.2,11.1
06,073,"San Diego County, California",35.6,70.7,5.0,33.5
06,113,"Yolo County, California",31.0,67.8,2.7,31.5
06,023,"Humboldt County, California",38.0,80.1,1.2,11.3
06,003,"Alpine County, California",44.3,63.1,0.8,9.2
06,045,"Mendocino County, California",42.8,83.6,0.6,24.8
06,087,"Santa Cruz County, California",37.4,76.2,0.9,33.5
06,037,"Los Angeles County, California",36.2,51.4,8.2,48.5
06,065,"Riverside County, California",35.3,60.8,6.4,48.4
06,085,"Santa Clara County, California",37.0,45.0,2.5,25.8
06,041,"Marin County, California",46.5,78.1,2.2,15.9
06,093,"Siskiyou County, California",48.0,84.9,1.5,12.3
06,089,"Shasta County, California",41.8,87.0,1.2,9.8
06,015,"Del Norte County, California",38.6,76.4,2.9,19.5
06,021,"Glenn County, California",36.6,82.9,0.9,41.2
06,007,"Butte County, California",37.1,82.0,1.5,16.0
06,063,"Plumas County, California",52.2,89.1,1.0,8.7
06,079,"San Luis Obispo County, California",39.1,86.0,1.9,22.4
06,029,"Kern County, California",31.5,75.1,5.5,52.8
06,059,"Orange County, California",37.8,61.7,1.7,34.1
06,009,"Calaveras County, California",52.1,91.5,0.7,11.7
06,101,"Sutter County, California",35.7,69.6,2.1,30.6
06,081,"San Mateo County, California",39.6,51.1,2.3,24.7
06,109,"Tuolumne County, California",48.4,87.5,1.7,12.1
06,077,"San Joaquin County, California",34.1,56.3,7.1,41.1
06,005,"Amador County, California",50.5,87.2,2.1,13.6
08,095,"Phillips County, Colorado",39.0,96.3,0.3,21.9
08,007,"Archuleta County, Colorado",50.6,83.7,1.9,18.4
08,031,"Denver County, Colorado",34.4,76.5,9.4,30.3
08,061,"Kiowa County, Colorado",40.4,92.0,1.2,5.4
08,055,"Huerfano County, Colorado",55.1,94.2,0.6,34.5
08,009,"Baca County, Colorado",47.7,94.8,1.0,10.7
08,015,"Chaffee County, Colorado",49.1,93.2,1.9,10.1
08,047,"Gilpin County, Colorado",45.7,94.0,0.3,9.3
08,063,"Kit Carson County, Colorado",38.5,90.2,2.6,19.2
08,045,"Garfield County, Colorado",36.3,87.3,0.4,28.2
08,051,"Gunnison County, Colorado",34.5,95.2,0.6,9.3
08,059,"Jefferson County, Colorado",40.4,90.7,1.2,15.3
08,079,"Mineral County, Colorado",58.6,88.5,2.2,9.6
08,091,"Ouray County, Colorado",53.0,97.4,0.0,4.3
08,103,"Rio Blanco County, Colorado",35.9,93.4,0.4,10.1
08,115,"Sedgwick County, Colorado",49.1,92.1,1.3,13.6
08,021,"Conejos County, Colorado",39.4,90.3,0.4,53.0
08,023,"Costilla County, Colorado",51.3,90.7,0.5,62.6
08,001,"Adams County, Colorado",33.6,82.5,3.3,39.7
08,037,"Eagle County, Colorado",36.5,88.8,1.0,29.7
08,065,"Lake County, Colorado",37.8,86.1,0.1,30.9
08,081,"Moffat County, Colorado",37.8,94.4,1.1,15.2
08,097,"Pitkin County, Colorado",42.0,91.1,1.7,9.9
08,017,"Cheyenne County, Colorado",35.9,94.0,0.1,17.0
08,025,"Crowley County, Colorado",35.6,88.4,3.7,31.0
08,033,"Dolores County, Colorado",51.8,96.7,0.0,5.9
08,057,"Jackson County, Colorado",50.9,93.4,0.0,19.6
08,069,"Larimer County, Colorado",35.9,91.5,1.0,11.3
08,083,"Montezuma County, Colorado",44.4,81.3,0.2,12.4
08,113,"San Miguel County, Colorado",41.5,95.6,0.2,10.3
08,013,"Boulder County, Colorado",36.2,88.7,0.9,13.8
08,071,"Las Animas County, Colorado",46.1,85.5,0.9,42.1
08,125,"Yuma County, Colorado",38.4,92.9,2.4,23.0
08,107,"Routt County, Colorado",39.8,94.9,0.8,7.0
08,117,"Summit County, Colorado",39.1,90.5,0.9,14.3
08,019,"Clear Creek County, Colorado",47.8,94.7,1.1,6.6
08,029,"Delta County, Colorado",47.6,94.8,1.0,15.1
08,101,"Pueblo County, Colorado",38.9,79.6,2.1,42.9
08,087,"Morgan County, Colorado",36.3,88.3,3.4,35.9
08,093,"Park County, Colorado",50.6,94.7,0.3,6.0
08,077,"Mesa County, Colorado",39.1,94.1,0.7,14.4
08,099,"Prowers County, Colorado",38.0,94.8,1.1,37.6
08,041,"El Paso County, Colorado",34.1,79.5,6.3,16.8
08,121,"Washington County, Colorado",41.6,95.8,1.4,9.8
08,005,"Arapahoe County, Colorado",36.5,71.6,10.7,19.1
08,014,"Broomfield County, Colorado",37.7,86.7,1.2,12.2
09,009,"New Haven County, Connecticut",40.1,73.8,13.2,17.6
09,003,"Hartford County, Connecticut",40.4,71.5,13.6,17.6
09,015,"Windham County, Connecticut",41.3,88.9,2.3,11.5
09,007,"Middlesex County, Connecticut",45.4,88.7,5.3,6.0
09,013,"Tolland County, Connecticut",37.5,88.4,3.1,5.3
10,003,"New Castle County, Delaware",38.1,64.5,25.0,9.7
10,005,"Sussex County, Delaware",49.0,82.3,12.3,9.1
11,001,"District of Columbia, District of Columbia",33.9,41.0,46.9,10.9
12,091,"Okaloosa County, Florida",36.8,78.4,9.8,9.0
12,123,"Taylor County, Florida",41.7,74.7,22.1,4.2
12,133,"Washington County, Florida",41.8,80.5,15.5,3.6
12,031,"Duval County, Florida",36.1,60.3,29.6,9.3
12,007,"Bradford County, Florida",40.1,77.6,19.8,4.0
12,009,"Brevard County, Florida",47.2,82.7,10.1,10.0
12,019,"Clay County, Florida",39.5,80.0,10.3,9.7
12,067,"Lafayette County, Florida",39.1,79.1,16.1,14.4
12,069,"Lake County, Florida",46.8,83.0,10.5,14.9
12,089,"Nassau County, Florida",45.0,90.7,6.1,4.0
12,103,"Pinellas County, Florida",47.8,81.7,10.3,9.4
12,105,"Polk County, Florida",40.3,77.8,15.2,21.5
12,111,"St. Lucie County, Florida",44.8,73.2,20.1,18.5
12,043,"Glades County, Florida",47.2,79.5,13.9,20.9
12,051,"Hendry County, Florida",33.9,80.1,11.5,52.9
12,061,"Indian River County, Florida",52.9,86.2,9.0,12.3
12,063,"Jackson County, Florida",41.6,69.0,27.1,4.8
12,099,"Palm Beach County, Florida",44.6,74.0,18.6,21.9
12,109,"St. Johns County, Florida",43.4,88.6,5.4,6.7
12,117,"Seminole County, Florida",39.2,77.2,11.7,20.7
12,086,"Miami-Dade County, Florida",39.7,75.2,17.7,68.0
12,005,"Bay County, Florida",39.4,81.2,11.0,6.3
12,035,"Flagler County, Florida",50.9,82.6,10.6,10.1
12,037,"Franklin County, Florida",45.0,80.7,13.8,5.4
12,047,"Hamilton County, Florida",41.5,60.6,34.5,9.3
12,077,"Liberty County, Florida",40.3,80.7,15.0,5.8
12,119,"Sumter County, Florida",67.0,88.8,7.5,5.7
12,039,"Gadsden County, Florida",40.7,41.5,55.8,10.1
12,059,"Holmes County, Florida",42.5,88.9,6.8,2.7
12,071,"Lee County, Florida",48.1,84.8,8.6,20.7
12,083,"Marion County, Florida",48.6,81.9,12.6,12.7
12,021,"Collier County, Florida",50.3,88.1,7.0,27.5
12,095,"Orange County, Florida",34.9,63.9,21.0,30.9
12,101,"Pasco County, Florida",44.6,87.6,5.6,14.5
12,055,"Highlands County, Florida",53.4,79.7,9.2,19.6
12,121,"Suwannee County, Florida",42.5,82.8,13.2,9.0
12,027,"DeSoto County, Florida",40.6,83.7,12.1,31.2
12,013,"Calhoun County, Florida",40.2,80.3,12.5,5.8
12,023,"Columbia County, Florida",40.7,77.1,17.7,6.0
12,029,"Dixie County, Florida",47.3,86.6,8.3,3.9
12,107,"Putnam County, Florida",45.0,79.9,16.1,9.9
12,125,"Union County, Florida",39.5,73.7,21.9,5.5
12,081,"Manatee County, Florida",48.0,85.5,8.7,16.2
12,075,"Levy County, Florida",46.8,87.6,8.7,8.2
12,003,"Baker County, Florida",37.6,82.9,13.7,2.4
12,127,"Volusia County, Florida",46.5,82.4,10.8,13.4
12,073,"Leon County, Florida",30.7,61.7,31.0,6.3
12,079,"Madison County, Florida",42.9,57.7,38.7,5.2
12,033,"Escambia County, Florida",37.2,68.1,21.9,5.6
12,053,"Hernando County, Florida",48.9,89.4,5.1,12.9
13,037,"Calhoun County, Georgia",38.8,33.9,61.0,4.7
13,193,"Macon County, Georgia",40.2,34.9,60.6,4.2
13,021,"Bibb County, Georgia",36.2,40.9,54.1,3.2
13,197,"Marion County, Georgia",45.2,62.3,30.4,7.1
13,249,"Schley County, Georgia",37.8,66.3,29.9,5.1
13,023,"Bleckley County, Georgia",36.8,69.7,28.1,2.8
13,093,"Dooly County, Georgia",43.7,45.1,49.1,6.9
13,119,"Franklin County, Georgia",41.0,85.9,9.5,4.5
13,103,"Effingham County, Georgia",36.1,81.9,13.6,4.2
13,171,"Lamar County, Georgia",37.5,65.8,29.1,2.4
13,107,"Emanuel County, Georgia",36.8,61.9,34.2,4.5
13,239,"Quitman County, Georgia",48.4,38.8,52.4,0.3
13,159,"Jasper County, Georgia",42.4,75.3,20.9,3.9
13,167,"Johnson County, Georgia",41.0,64.6,33.5,2.4
13,179,"Liberty County, Georgia",28.1,46.5,41.1,12.6
13,205,"Mitchell County, Georgia",38.9,49.5,46.6,4.5
13,253,"Seminole County, Georgia",44.0,61.8,33.1,3.1
13,277,"Tift County, Georgia",35.5,64.8,30.1,11.5
13,289,"Twiggs County, Georgia",46.2,55.6,42.4,0.5
13,233,"Polk County, Georgia",37.1,77.3,12.2,13.1
13,263,"Talbot County, Georgia",49.2,41.1,57.8,0.8
13,269,"Taylor County, Georgia",44.4,57.3,38.4,2.5
13,273,"Terrell County, Georgia",40.9,36.8,59.5,2.7
13,275,"Thomas County, Georgia",40.3,60.1,36.4,3.7
13,279,"Toombs County, Georgia",36.4,62.6,25.8,11.6
13,319,"Wilkinson County, Georgia",41.8,59.0,39.3,2.8
13,017,"Ben Hill County, Georgia",39.7,60.5,36.6,6.1
13,033,"Burke County, Georgia",37.5,48.5,48.6,3.1
13,047,"Catoosa County, Georgia",39.9,92.5,2.3,2.9
13,053,"Chattahoochee County, Georgia",23.7,69.8,21.0,15.4
13,055,"Chattooga County, Georgia",39.5,86.3,10.1,5.0
13,073,"Columbia County, Georgia",36.6,74.3,16.7,6.4
13,087,"Decatur County, Georgia",38.1,52.4,41.6,5.9
13,115,"Floyd County, Georgia",38.5,78.2,14.3,10.8
13,117,"Forsyth County, Georgia",38.3,81.4,3.3,9.5
13,137,"Habersham County, Georgia",39.5,86.6,3.1,14.5
13,185,"Lowndes County, Georgia",30.2,57.8,36.4,5.5
13,199,"Meriwether County, Georgia",41.6,57.1,38.7,2.1
13,207,"Monroe County, Georgia",43.1,73.4,23.3,2.3
13,261,"Sumter County, Georgia",35.5,42.6,52.6,5.4
13,265,"Taliaferro County, Georgia",46.3,34.1,65.2,1.6
13,007,"Baker County, Georgia",47.0,56.8,38.8,4.2
13,035,"Butts County, Georgia",38.5,68.6,28.9,3.2
13,043,"Candler County, Georgia",37.8,67.9,23.8,11.6
13,045,"Carroll County, Georgia",34.5,75.2,19.0,6.8
13,079,"Crawford County, Georgia",44.4,74.4,24.1,1.3
13,081,"Crisp County, Georgia",38.8,53.0,43.7,3.3
13,077,"Coweta County, Georgia",38.5,76.7,17.6,6.8
13,067,"Cobb County, Georgia",36.5,59.3,27.4,12.8
13,083,"Dade County, Georgia",42.2,94.9,0.6,2.2
13,297,"Walton County, Georgia",38.7,78.1,17.0,4.2
13,027,"Brooks County, Georgia",43.0,61.6,34.3,5.7
13,091,"Dodge County, Georgia",41.6,67.4,28.1,3.5
13,105,"Elbert County, Georgia",42.6,68.1,30.7,5.6
13,113,"Fayette County, Georgia",43.5,67.8,21.8,7.2
13,165,"Jenkins County, Georgia",43.7,60.8,33.5,8.5
13,217,"Newton County, Georgia",36.2,51.0,44.0,5.4
13,227,"Pickens County, Georgia",45.1,89.8,1.3,3.1
13,071,"Colquitt County, Georgia",36.4,64.5,23.0,19.0
13,085,"Dawson County, Georgia",43.4,96.3,1.0,4.4
13,063,"Clayton County, Georgia",32.4,17.1,69.2,13.2
13,139,"Hall County, Georgia",36.3,84.9,7.4,28.1
13,141,"Hancock County, Georgia",46.5,24.5,72.4,1.9
13,189,"McDuffie County, Georgia",37.6,54.6,40.4,3.0
13,211,"Morgan County, Georgia",44.5,73.9,23.4,3.2
13,149,"Heard County, Georgia",41.5,86.9,9.3,2.7
13,095,"Dougherty County, Georgia",35.1,27.0,69.0,2.7
13,111,"Fannin County, Georgia",51.4,96.9,0.3,2.3
13,153,"Houston County, Georgia",35.3,61.3,30.5,6.6
13,175,"Laurens County, Georgia",38.3,59.1,37.2,2.6
13,255,"Spalding County, Georgia",39.1,63.0,33.5,4.4
13,271,"Telfair County, Georgia",41.0,53.7,41.7,11.7
13,291,"Union County, Georgia",53.9,96.9,0.6,3.2
13,303,"Washington County, Georgia",40.6,44.6,53.0,2.4
13,311,"White County, Georgia",46.1,94.3,1.4,3.1
13,223,"Paulding County, Georgia",35.8,75.4,18.9,6.1
13,231,"Pike County, Georgia",40.7,87.9,10.0,1.5
13,245,"Richmond County, Georgia",33.9,37.8,56.5,4.8
13,267,"Tattnall County, Georgia",37.4,59.8,29.2,11.0
13,019,"Berrien County, Georgia",39.7,84.5,11.9,4.9
13,295,"Walker County, Georgia",41.4,92.1,4.1,2.1
13,135,"Gwinnett County, Georgia",35.1,49.7,27.2,20.9
13,013,"Barrow County, Georgia",35.4,79.6,11.5,10.4
13,049,"Charlton County, Georgia",41.7,66.9,25.9,8.5
13,065,"Clinch County, Georgia",37.7,65.8,27.6,5.1
13,015,"Bartow County, Georgia",37.9,84.0,10.7,8.3
13,097,"Douglas County, Georgia",36.4,47.4,46.2,9.4
13,131,"Grady County, Georgia",39.7,66.3,28.7,11.1
13,161,"Jeff Davis County, Georgia",36.7,76.0,16.4,11.7
13,209,"Montgomery County, Georgia",40.0,68.1,26.3,6.5
13,221,"Oglethorpe County, Georgia",42.1,78.5,17.7,4.4
13,243,"Randolph County, Georgia",40.0,35.2,62.2,1.4
13,247,"Rockdale County, Georgia",37.7,39.9,53.3,10.2
13,299,"Ware County, Georgia",38.4,64.6,29.8,4.1
13,305,"Wayne County, Georgia",38.2,75.0,19.9,6.2
13,309,"Wheeler County, Georgia",38.2,56.9,42.6,1.3
13,315,"Wilcox County, Georgia",39.5,62.8,35.3,4.5
13,009,"Baldwin County, Georgia",35.3,53.8,42.1,2.2
13,031,"Bulloch County, Georgia",28.5,65.6,28.2,3.9
13,059,"Clarke County, Georgia",27.7,62.9,27.6,10.7
13,101,"Echols County, Georgia",40.9,73.8,3.6,24.6
13,127,"Glynn County, Georgia",41.0,67.9,26.1,6.6
13,143,"Haralson County, Georgia",40.8,92.4,4.7,1.6
13,163,"Jefferson County, Georgia",39.3,43.3,54.0,3.7
13,169,"Jones County, Georgia",40.1,72.8,24.8,1.6
13,213,"Murray County, Georgia",38.2,96.7,1.1,14.8
13,215,"Muscogee County, Georgia",33.9,44.0,45.8,7.6
13,241,"Rabun County, Georgia",48.8,91.9,2.4,8.1
13,259,"Stewart County, Georgia",36.4,26.3,54.1,17.2
13,283,"Treutlen County, Georgia",39.7,72.3,27.2,1.8
13,155,"Irwin County, Georgia",39.9,68.2,29.8,1.5
13,003,"Atkinson County, Georgia",35.5,72.2,18.0,24.6
13,005,"Bacon County, Georgia",37.0,80.8,15.3,8.4
13,025,"Brantley County, Georgia",40.9,93.7,3.5,2.1
16,087,"Washington County, Idaho",45.4,86.7,0.2,17.1
16,031,"Cassia County, Idaho",32.2,93.2,0.2,27.2
16,045,"Gem County, Idaho",45.1,90.1,0.0,8.3
16,085,"Valley County, Idaho",48.7,98.9,0.1,1.8
16,003,"Adams County, Idaho",54.2,95.8,0.3,3.5
16,069,"Nez Perce County, Idaho",40.9,89.7,0.3,3.9
16,055,"Kootenai County, Idaho",40.2,94.2,0.4,4.5
16,061,"Lewis County, Idaho",48.3,87.2,0.2,4.4
16,083,"Twin Falls County, Idaho",34.7,92.0,0.7,16.1
16,073,"Owyhee County, Idaho",38.4,82.8,0.4,26.6
16,015,"Boise County, Idaho",53.0,94.5,0.2,4.3
16,023,"Butte County, Idaho",48.1,99.2,0.2,2.7
16,029,"Caribou County, Idaho",36.9,95.6,0.0,5.6
16,001,"Ada County, Idaho",36.7,90.7,1.4,8.0
16,005,"Bannock County, Idaho",33.3,89.8,0.7,8.5
16,011,"Bingham County, Idaho",33.5,82.7,0.3,18.0
16,025,"Camas County, Idaho",46.3,99.8,0.0,0.9
16,027,"Canyon County, Idaho",33.4,85.0,0.3,25.1
16,051,"Jefferson County, Idaho",31.2,92.1,0.1,10.5
16,057,"Latah County, Idaho",28.3,91.7,1.0,4.3
